dataset,dialogue_id,utterance_idx,speaker,split,utterance,gpt-4o_intention
casino,130,5,mturk_agent_1,test,"I prefer to have the most water as I have a medical condition that requires me to stay extremely hydrated at all times. If I get too dehydrated, it's extremely bad for me. How about I get 3 water and 1 food, and 2 firewood?",Explain a medical condition  justify the need for water  and propose a new trade.
casino,130,6,mturk_agent_2,test,"I'll give you the 3 water, 1 firewood. How about I get 3 food and 2 firewood? I'll need the fire to cook my food.",Agree partially to the proposal and suggest a new trade.
casino,130,7,mturk_agent_1,test,"I would need firewood to cook my food as well. I would like the 3 water, 1 food, and 1 firewood, what about that?",Express a need for firewood and propose a revised trade.
casino,130,8,mturk_agent_2,test,"Since the value of water exceeds both food & firewood, I think it's fair for me to receive the extra dose of firewood. My offer to you is: you get 3 water, 1 food,  0 firewood.  I would get 0 water, 2 food, 3 firewood.",Justify the value of water and propose a final trade.
casino,130,9,mturk_agent_1,test,Okay you have a deal.,Accept the final trade.
casino,130,10,mturk_agent_2,test,Great. I'll send it over,Confirm the agreement and indicate the next step.
casino,22,0,mturk_agent_1,test,"Hello, i will offer you as much food as you want for all of your fire wood.",Initiate trade by offering food for firewood
casino,22,1,mturk_agent_2,test,"Hello, how are you?",Establish rapport by greeting and asking about well-being
casino,22,2,mturk_agent_1,test,Im good how are you?,Respond to greeting and reciprocate inquiry about well-being
casino,22,3,mturk_agent_2,test,"I'm doing great, thanks.",Respond to inquiry about well-being
casino,22,4,mturk_agent_1,test,How many of each supply would you like? what is your favorite?,Inquire about the other party's supply preferences
casino,22,5,mturk_agent_2,test,"I am flexible, but I would prefer some food and firewood.  I have a large family to feed and all of my food needs to be cooked.",Express flexibility but state a preference for food and firewood due to family needs
casino,22,6,mturk_agent_1,test,I also would prefer some food but am willing to give 3 fire wood in exchange for 3 water. I suffer from chronic dehydration because I sweat too much.,State own preference for food and propose a trade of firewood for water due to personal health needs
casino,22,7,mturk_agent_2,test,"Excellent, I would love to help you out.  We have plenty of water to spare.  I'd gladly give you 3 water in exchange for 3 firewood.",Agree to the proposed trade and express willingness to help
casino,22,8,mturk_agent_1,test,"Cool! To show my gratitude, i will give you the extra food. I will have 1 and you will have 2. Is that a good deal?",Show gratitude and propose an additional offer of extra food
casino,22,9,mturk_agent_2,test,"Yes, deal!  I get 3 firewood, 2 food, 0 water.  You get 3 water, 1 food, 0 firewood.  Thanks - have a great day!",Accept the deal and summarize the agreed terms
casino,451,0,mturk_agent_1,test,im only require so much as im one person. you will double that,Expressing personal limitations and suggesting the other party will need more resources
casino,451,1,mturk_agent_2,test,hey buddy I hope we both end up with a good deal🙂,Expressing hope for a mutually beneficial outcome
casino,451,2,mturk_agent_1,test,"i think its fair, do you, i think anything extra at this point in time is better than having nothing",Asserting fairness and emphasizing the value of any extra resources
casino,451,3,mturk_agent_2,test,"look  mate, let me have 3 on food and 2 on firewood, you can have the water and i on firewood",Proposing a specific distribution of resources
casino,451,4,mturk_agent_1,test,why would you not just take 2 packs of each whiile i onlt keep 1?,Questioning the fairness of the proposed distribution
casino,451,5,mturk_agent_2,test,"Alright fair enough, let me have 3 on food, 1 on firewood and 1 on water. This trip means alot to me",Revising the proposal and expressing personal importance of the trip
casino,451,6,mturk_agent_1,test,"i can do that for you, in on a diet anyways and already have a stock ive been working on since fall",Agreeing to the revised proposal and providing a reason
casino,451,7,mturk_agent_2,test,"oh well that's fantastic, so let me know what your deal is",Expressing satisfaction and requesting confirmation of the deal
casino,451,8,mturk_agent_1,test,"3 on food, 1 on firewood and 1 on water😮",Confirming the agreed-upon deal
casino,451,9,mturk_agent_2,test,"Thats what your deal is or my deal, cmon man!",Seeking clarification on whose deal it is
casino,451,10,mturk_agent_1,test,yes is that not what you were wanting?,Confirming the deal and seeking validation
casino,451,11,mturk_agent_2,test,"Thats what I wanted, but wait , I just remember that I have to stay a bit longer at the camp . why don't you let me have 3 on food, 2 on firewood and you van have all the water and",Agreeing but introducing a new condition due to extended stay
casino,451,12,mturk_agent_1,test,"ok, your being greedy but lets make the deal",Accusing the other party of greed but agreeing to the deal
casino,451,13,mturk_agent_2,test,"hahahah not too greedy, but yes we can make a deal🙂",Downplaying the accusation and confirming the deal
casino,451,14,mturk_agent_2,test,"you gave me one on each, thats unfair man!",Expressing dissatisfaction with the fairness of the distribution
casino,433,0,mturk_agent_2,test,Hi  I have an extra guest that will be camping with me and was wondering if you had an extra food package that you could spare?,Requesting an extra food package for an additional guest.
casino,433,1,mturk_agent_1,test,"I don't have much food, but you can take one package and I can take two?",Offering a compromise by suggesting a split of food packages.
casino,433,2,mturk_agent_2,test,"thanks  that would be great!  I also need an extra package of firewood, I will probably need it cooking.  Do you have a spare package of it as well?",Expressing gratitude and requesting an extra package of firewood.
casino,433,3,mturk_agent_1,test,"I don't need much firework, so you could have two packages. Could I take all of the water so I can wash my clothes?",Agreeing to provide extra firewood and requesting all the water in return.
casino,433,4,mturk_agent_2,test,"Sure, I can wash whatever that needs to be washed out in the lake or river.  🙂",Agreeing to the water request and indicating flexibility in washing clothes.
casino,433,5,mturk_agent_1,test,"Alright, can you repeat the deal with me so we can make sure we are on the same page?",Requesting confirmation of the agreed deal.
casino,433,6,mturk_agent_2,test,"ok, I am getting 1 food package, two packages of firewood, and all of the water.  Is this correct?",Attempting to confirm the details of the deal.
casino,433,7,mturk_agent_1,test,"I thought I was taking 2 food packages, 3 waters and 1 firewood package.",Clarifying their understanding of the deal.
casino,433,8,mturk_agent_2,test,"Right, I typed in what that I was getting  lol",Admitting a mistake in the previous message and acknowledging the correct deal.
casino,433,9,mturk_agent_1,test,"Okay, this seems like a deal. 🙂",Confirming the agreement and expressing satisfaction.
casino,433,10,mturk_agent_2,test,"Yes, it does.  Thanks and have a great afternoon!",Agreeing to the deal and expressing gratitude and well wishes.
casino,150,0,mturk_agent_1,test,Hello!  I'm looking forward to a big camping trip I've been planning for a long time this weekend.  How about you? Do you have any plans?,Initiate conversation and share personal plans
